Entidad,Entidad-N,municipio,Municipio,Localidad,Ubicación,Tipo,Edad,Sexo,Talla,Talla-M,Peso,IMC,Categoria
26,Sonora,30,Hermosillo,1,Hermosillo,Urbano,18,Hombre,168.10001,1.6810001,70.300003,24.878252,Normal
26,Sonora,30,Hermosillo,1,Hermosillo,Urbano,5,Mujer,130.46001,1.3046666,45.200001,26.554573,Obesidad
26,Sonora,30,Hermosillo,1,Hermosillo,Urbano,14,Mujer,156.06,1.5606667,60.099998,24.674829,Sobrepeso
26,Sonora,30,Hermosillo,1,Hermosillo,Urbano,14,Hombre,156.2,1.5619999,61.700001,25.288506,Sobrepeso
26,Sonora,30,Hermosillo,1,Hermosillo,Urbano,9,Hombre,147,1.47,53,24.526815,Obesidad
26,Sonora,30,Hermosillo,1,Hermosillo,Urbano,14,Hombre,160.2,1.602,68.599998,26.730007,Obesidad
26,Sonora,30,Hermosillo,1,Hermosillo,Urbano,7,Mujer,125.24,1.2523333,37.599998,23.974413,Obesidad
26,Sonora,30,Hermosillo,1,Hermosillo,Urbano,17,Mujer,167.25999,1.6726667,53.200001,19.014847,Normal
26,Sonora,55,San Luis Río Colorado,1,San Luis Río Colorado,Urbano,7,Hombre,126.24,1.2623333,36.060001,22.629642,Obesidad
26,Sonora,55,San Luis Río Colorado,1,San Luis Río Colorado,Urbano,14,Hombre,164.44,1.6443334,76.400002,28.256193,Obesidad
26,Sonora,55,San Luis Río Colorado,1,San Luis Río Colorado,Urbano,12,Hombre,158.06,1.5806667,68,27.216253,Obesidad
26,Sonora,55,San Luis Río Colorado,1,San Luis Río Colorado,Urbano,12,Hombre,155.36,1.5536667,50.099998,20.754963,Sobrepeso
26,Sonora,55,San Luis Río Colorado,1,San Luis Río Colorado,Urbano,6,Hombre,123.14,1.2313333,31.700001,20.907787,Obesidad
26,Sonora,55,San Luis Río Colorado,1,San Luis Río Colorado,Urbano,16,Hombre,163.46001,1.6346666,72.699997,27.206709,Sobrepeso
26,Sonora,55,San Luis Río Colorado,1,San Luis Río Colorado,Urbano,12,Hombre,150.10001,1.501,58.400002,25.92098,Obesidad
26,Sonora,58,Santa Ana,20,Estación Llano,Rural,15,Hombre,162.24001,1.6223334,72.599998,27.583946,Obesidad
26,Sonora,58,Santa Ana,20,Estación Llano,Rural,6,Hombre,130.56,1.3056667,25.200001,14.782093,Normal
26,Sonora,58,Santa Ana,20,Estación Llano,Rural,12,Mujer,155.06,1.5506667,61.700001,25.659504,Sobrepeso
26,Sonora,58,Santa Ana,20,Estación Llano,Rural,11,Mujer,142.25999,1.4226667,48.599998,24.012091,Sobrepeso
26,Sonora,58,Santa Ana,20,Estación Llano,Rural,16,Hombre,168.36,1.6836667,80.300003,28.327179,Sobrepeso
26,Sonora,58,Santa Ana,20,Estación Llano,Rural,18,Hombre,172.36,1.7236667,65.239998,21.958736,Normal
27,Tabasco,12,Macuspana,16,Belén,Urbano,12,Hombre,142.64,1.4263333,47.240002,23.220303,Sobrepeso
27,Tabasco,12,Macuspana,16,Belén,Urbano,15,Mujer,160.25999,1.6026666,48.68,18.952398,Normal
27,Tabasco,12,Macuspana,16,Belén,Urbano,19,Hombre,110.6,1.1059999,67.260002,54.98531,Obesidad
27,Tabasco,12,Macuspana,16,Belén,Urbano,19,Mujer,160.34,1.6033332,68.5,26.646671,Sobrepeso
27,Tabasco,12,Macuspana,16,Belén,Urbano,12,Hombre,161.3,1.613,80.760002,31.040417,Obesidad
27,Tabasco,12,Macuspana,16,Belén,Urbano,10,Hombre,135.16,1.3516667,33.139999,18.138996,Normal
27,Tabasco,5,Comalcalco,80,Ignacio Zaragoza 3ra. Sección,Rural,12,Hombre,136.64,1.3663334,37.400002,20.033567,Sobrepeso
27,Tabasco,5,Comalcalco,80,Ignacio Zaragoza 3ra. Sección,Rural,7,Hombre,119.5,1.1950001,34.099998,23.879131,Obesidad
27,Tabasco,5,Comalcalco,80,Ignacio Zaragoza 3ra. Sección,Rural,13,Hombre,158.75999,1.5876666,51.740002,20.526163,Normal
27,Tabasco,5,Comalcalco,80,Ignacio Zaragoza 3ra. Sección,Rural,5,Hombre,103.4,1.034,17.059999,15.956511,Normal
27,Tabasco,5,Comalcalco,80,Ignacio Zaragoza 3ra. Sección,Rural,9,Hombre,147.66,1.4766667,32,14.675233,Normal
27,Tabasco,5,Comalcalco,80,Ignacio Zaragoza 3ra. Sección,Rural,8,Hombre,126,1.26,31.799999,20.030233,Sobrepeso
27,Tabasco,5,Comalcalco,80,Ignacio Zaragoza 3ra. Sección,Rural,14,Hombre,175,1.75,52.34,17.090612,Normal
27,Tabasco,5,Comalcalco,80,Ignacio Zaragoza 3ra. Sección,Rural,12,Hombre,143.56,1.4356667,42.639999,20.687592,Sobrepeso
27,Tabasco,5,Comalcalco,80,Ignacio Zaragoza 3ra. Sección,Rural,5,Mujer,120,1.2,19.1,13.263888,Normal
27,Tabasco,13,Nacajuca,32,Taxco,Rural,16,Hombre,181,1.8099999,68.099998,20.786913,Normal
27,Tabasco,13,Nacajuca,32,Taxco,Rural,14,Mujer,153.44,1.5343333,44.84,19.04698,Normal
27,Tabasco,13,Nacajuca,32,Taxco,Rural,10,Mujer,145.16,1.4516667,26.940001,12.783912,Normal
27,Tabasco,13,Nacajuca,32,Taxco,Rural,15,Hombre,163.25999,1.6326666,51.060001,19.155161,Normal
27,Tabasco,13,Nacajuca,32,Taxco,Rural,5,Mujer,107.2,1.072,13.9,12.095537,Normal
28,Tamaulipas,9,Ciudad Madero,1,Ciudad Madero,Urbano,19,Mujer,149.5,1.495,58.34,26.102617,Sobrepeso
28,Tamaulipas,9,Ciudad Madero,1,Ciudad Madero,Urbano,14,Mujer,162.44,1.6243334,44.740002,16.956869,Normal
28,Tamaulipas,9,Ciudad Madero,1,Ciudad Madero,Urbano,6,Mujer,114.14,1.1413333,32.16,24.688292,Obesidad
28,Tamaulipas,9,Ciudad Madero,1,Ciudad Madero,Urbano,19,Mujer,156.24001,1.5623333,61.34,25.130224,Sobrepeso
28,Tamaulipas,9,Ciudad Madero,1,Ciudad Madero,Urbano,6,Hombre,112.4,1.1240001,30.34,24.015018,Obesidad
28,Tamaulipas,9,Ciudad Madero,1,Ciudad Madero,Urbano,6,Mujer,146.10001,1.4610001,31.360001,14.691819,Normal
28,Tamaulipas,9,Ciudad Madero,1,Ciudad Madero,Urbano,12,Hombre,144.5,1.4450001,67.139999,32.154785,Obesidad
28,Tamaulipas,9,Ciudad Madero,1,Ciudad Madero,Urbano,10,Hombre,157.64,1.5763333,39.360001,15.84014,Normal
28,Tamaulipas,9,Ciudad Madero,1,Ciudad Madero,Urbano,13,Mujer,152.64,1.5263333,47.16,20.243006,Normal
28,Tamaulipas,9,Ciudad Madero,1,Ciudad Madero,Urbano,11,Hombre,149.60001,1.4960001,43.66,19.508348,Normal
28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,Urbano,19,Mujer,170.86,1.7086667,68.839996,23.579041,Normal
28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,Urbano,8,Mujer,117.54,1.1753334,28.16,20.384991,Sobrepeso
28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,Urbano,19,Mujer,162.39999,1.624,77.540001,29.400436,Sobrepeso
28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,Urbano,13,Mujer,148.3,1.483,46.259998,21.034069,Normal
28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,Urbano,8,Mujer,139.39999,1.3939999,36.939999,19.009529,Sobrepeso
28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,Urbano,19,Hombre,170.44,1.7043333,82.400002,28.36731,Sobrepeso
28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,Urbano,14,Mujer,150.3,1.503,47.740002,21.13316,Normal
28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,Urbano,9,Hombre,129.3,1.293,40.360001,24.140936,Obesidad
28,Tamaulipas,32,Reynosa,1,Reynosa,Urbano,13,Mujer,148.34,1.4833332,36.459999,16.570637,Normal
28,Tamaulipas,32,Reynosa,1,Reynosa,Urbano,11,Hombre,142.25999,1.4226667,35.060001,17.322304,Normal
28,Tamaulipas,32,Reynosa,1,Reynosa,Urbano,12,Mujer,138.46001,1.3846666,35.400002,18.463449,Normal
28,Tamaulipas,32,Reynosa,1,Reynosa,Urbano,8,Mujer,127.4,1.274,24.5,15.094794,Normal
28,Tamaulipas,32,Reynosa,1,Reynosa,Urbano,6,Hombre,117.4,1.174,21.440001,15.555664,Normal
28,Tamaulipas,32,Reynosa,1,Reynosa,Urbano,19,Hombre,179.25999,1.7926667,68.239998,21.234396,Normal
28,Tamaulipas,32,Reynosa,1,Reynosa,Urbano,19,Mujer,162.36,1.6236666,60.66,23.009579,Normal
28,Tamaulipas,41,Victoria,1,Ciudad Victoria,Urbano,13,Hombre,157.7,1.577,70.139999,28.203457,Obesidad
28,Tamaulipas,41,Victoria,1,Ciudad Victoria,Urbano,6,Hombre,119.24,1.1923333,25.860001,18.19002,Sobrepeso
28,Tamaulipas,41,Victoria,1,Ciudad Victoria,Urbano,15,Mujer,164.5,1.645,86.040001,31.795717,Obesidad
28,Tamaulipas,41,Victoria,1,Ciudad Victoria,Urbano,19,Mujer,167.44,1.6743333,63.060001,22.494177,Normal
28,Tamaulipas,41,Victoria,1,Ciudad Victoria,Urbano,13,Hombre,157.36,1.5736667,69.739998,28.161541,Obesidad
28,Tamaulipas,29,Ocampo,148,Veinte de Noviembre (Las Pozas),Rural,16,Hombre,164.46001,1.6446666,68.160004,25.198452,Sobrepeso
28,Tamaulipas,29,Ocampo,148,Veinte de Noviembre (Las Pozas),Rural,9,Hombre,127.66,1.2766666,27.059999,16.602472,Normal
28,Tamaulipas,29,Ocampo,148,Veinte de Noviembre (Las Pozas),Rural,16,Hombre,160.60001,1.6060001,55.040001,21.339651,Normal
28,Tamaulipas,29,Ocampo,148,Veinte de Noviembre (Las Pozas),Rural,9,Mujer,129.39999,1.2939999,35.34,21.105618,Sobrepeso
28,Tamaulipas,29,Ocampo,148,Veinte de Noviembre (Las Pozas),Rural,17,Hombre,161.64,1.6163334,48.939999,18.732773,Normal
28,Tamaulipas,29,Ocampo,148,Veinte de Noviembre (Las Pozas),Rural,8,Hombre,120.74,1.2073333,21.299999,14.612523,Normal
28,Tamaulipas,29,Ocampo,148,Veinte de Noviembre (Las Pozas),Rural,12,Mujer,122.46,1.2246667,45,30.00383,Obesidad
28,Tamaulipas,29,Ocampo,148,Veinte de Noviembre (Las Pozas),Rural,8,Mujer,108.24,1.0823333,22.74,19.411917,Sobrepeso
28,Tamaulipas,29,Ocampo,148,Veinte de Noviembre (Las Pozas),Rural,10,Hombre,127.6,1.276,24.16,14.83869,Normal
28,Tamaulipas,29,Ocampo,148,Veinte de Noviembre (Las Pozas),Rural,16,Mujer,142.94,1.4293333,39,19.089632,Normal
28,Tamaulipas,29,Ocampo,148,Veinte de Noviembre (Las Pozas),Rural,10,Mujer,109.64,1.0963333,28.940001,24.077608,Obesidad
29,Tlaxcala,31,Tetla de la Solidaridad,11,San Francisco Atexcatzinco,Urbano,10,Mujer,144.96001,1.4496666,36.459999,17.349236,Normal
29,Tlaxcala,31,Tetla de la Solidaridad,11,San Francisco Atexcatzinco,Urbano,11,Mujer,148.64,1.4863334,58.400002,26.435068,Obesidad
29,Tlaxcala,31,Tetla de la Solidaridad,11,San Francisco Atexcatzinco,Urbano,10,Mujer,137.89999,1.3789999,43.400002,22.822395,Obesidad
29,Tlaxcala,31,Tetla de la Solidaridad,11,San Francisco Atexcatzinco,Urbano,8,Mujer,110.04,1.1003333,31.040001,25.637354,Obesidad
29,Tlaxcala,31,Tetla de la Solidaridad,11,San Francisco Atexcatzinco,Urbano,9,Hombre,128.10001,1.281,24.66,15.027779,Normal
29,Tlaxcala,31,Tetla de la Solidaridad,11,San Francisco Atexcatzinco,Urbano,9,Hombre,126.44,1.2643334,23.76,14.863574,Normal
29,Tlaxcala,31,Tetla de la Solidaridad,11,San Francisco Atexcatzinco,Urbano,14,Hombre,179,1.79,68.900002,21.5037,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,14,Mujer,144.2,1.4419999,44.060001,21.189175,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,11,Hombre,131.14,1.3113333,33.040001,19.213827,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,16,Mujer,152.39999,1.5239999,63.700001,27.426447,Sobrepeso
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,15,Mujer,151,1.51,51,22.367441,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,17,Mujer,160.03999,1.6003335,58.060001,22.670238,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,13,Mujer,156.39999,1.5639999,53.700001,21.953352,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,11,Hombre,138.06,1.3806666,31,16.262377,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,19,Hombre,160.64,1.6063333,52.599998,20.385174,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,9,Hombre,127.5,1.275,28.5,17.531719,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,6,Mujer,116.8,1.168,21.1,15.466669,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,5,Hombre,104.36,1.0436667,16.700001,15.331789,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,11,Mujer,147.56,1.4756666,37.299999,17.129011,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,8,Hombre,121.94,1.2193333,27.5,18.496426,Sobrepeso
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,10,Hombre,136.39999,1.364,29.040001,15.608742,Normal
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,12,Mujer,158.39999,1.584,64.900002,25.866302,Obesidad
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,1,Ayahualulco,Urbano,10,Mujer,144.60001,1.4460001,55.200001,26.399908,Obesidad
30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Urbano,11,Mujer,148.7,1.487,52.400002,23.697872,Sobrepeso
30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Urbano,17,Hombre,175.2,1.752,47.799999,15.572548,Normal
30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Urbano,16,Mujer,165.10001,1.651,72.5,26.597687,Sobrepeso
30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Urbano,14,Mujer,158.7,1.587,75.099998,29.81852,Obesidad
30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Urbano,5,Hombre,110.66,1.1066667,18.76,15.317898,Normal
30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Urbano,5,Mujer,113.74,1.1373333,16.540001,12.786746,Normal
30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Urbano,19,Mujer,162.3,1.623,50.139999,19.034754,Normal
30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Urbano,5,Mujer,105.9,1.059,18.1,16.139372,Normal
30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Urbano,5,Mujer,115.34,1.1533333,25.200001,18.944838,Sobrepeso
30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Urbano,15,Mujer,145.06,1.4506667,42.400002,20.147938,Normal
30,Veracruz de Ignacio de la Llave,68,Fortín,1,Fortín de las Flores,Urbano,18,Hombre,159,1.59,58,22.942131,Normal
30,Veracruz de Ignacio de la Llave,68,Fortín,1,Fortín de las Flores,Urbano,5,Mujer,112.7,1.127,31.299999,24.643166,Obesidad
30,Veracruz de Ignacio de la Llave,68,Fortín,1,Fortín de las Flores,Urbano,9,Mujer,135.2,1.352,34.799999,19.038198,Sobrepeso
30,Veracruz de Ignacio de la Llave,68,Fortín,1,Fortín de las Flores,Urbano,9,Hombre,130.66,1.3066667,24.34,14.255777,Normal
30,Veracruz de Ignacio de la Llave,68,Fortín,1,Fortín de las Flores,Urbano,13,Mujer,149.96001,1.4996666,47.799999,21.253891,Normal
30,Veracruz de Ignacio de la Llave,68,Fortín,1,Fortín de las Flores,Urbano,8,Mujer,124.74,1.2473333,25.66,16.492695,Normal
30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Urbano,12,Hombre,153.25999,1.5326667,40,17.028036,Normal
30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Urbano,9,Hombre,130.16,1.3016667,36,21.247257,Obesidad
30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Urbano,8,Mujer,129.25999,1.2926667,38.200001,22.860739,Obesidad
30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Urbano,19,Mujer,155.39999,1.5539999,59.400002,24.597132,Normal
30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Urbano,7,Hombre,133.03999,1.3303334,34.299999,19.380865,Sobrepeso
30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Urbano,14,Hombre,147.10001,1.4710001,38.360001,17.727734,Normal
30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Urbano,7,Mujer,124.16,1.2416667,25.700001,16.669519,Normal
30,Veracruz de Ignacio de la Llave,116,Oluta,1,Oluta,Urbano,13,Mujer,150,1.5,49,21.777779,Normal
30,Veracruz de Ignacio de la Llave,116,Oluta,1,Oluta,Urbano,9,Hombre,125.34,1.2533333,24.5,15.596707,Normal
30,Veracruz de Ignacio de la Llave,116,Oluta,1,Oluta,Urbano,12,Mujer,151.39999,1.5139999,32.34,14.108743,Normal
30,Veracruz de Ignacio de la Llave,116,Oluta,1,Oluta,Urbano,16,Hombre,162.56,1.6256666,56.240002,21.280525,Normal
30,Veracruz de Ignacio de la Llave,116,Oluta,1,Oluta,Urbano,5,Hombre,107.14,1.0713333,18.559999,16.170698,Normal
30,Veracruz de Ignacio de la Llave,116,Oluta,1,Oluta,Urbano,19,Mujer,158.36,1.5836667,56.900002,22.687399,Normal
30,Veracruz de Ignacio de la Llave,116,Oluta,1,Oluta,Urbano,10,Mujer,146.34,1.4633332,54,25.217804,Obesidad
30,Veracruz de Ignacio de la Llave,116,Oluta,1,Oluta,Urbano,7,Mujer,129.25999,1.2926667,35.439999,21.209019,Obesidad
30,Veracruz de Ignacio de la Llave,133,Pueblo Viejo,12,Primero de Mayo (Los Mangos),Urbano,17,Hombre,168.10001,1.6810001,55.240002,19.548716,Normal
30,Veracruz de Ignacio de la Llave,133,Pueblo Viejo,12,Primero de Mayo (Los Mangos),Urbano,6,Hombre,116.86,1.1686667,19.940001,14.599696,Normal
30,Veracruz de Ignacio de la Llave,133,Pueblo Viejo,12,Primero de Mayo (Los Mangos),Urbano,8,Mujer,133.03999,1.3303334,42.139999,23.810778,Obesidad
30,Veracruz de Ignacio de la Llave,133,Pueblo Viejo,12,Primero de Mayo (Los Mangos),Urbano,13,Mujer,149.89999,1.499,49.700001,22.118372,Normal
30,Veracruz de Ignacio de la Llave,133,Pueblo Viejo,12,Primero de Mayo (Los Mangos),Urbano,10,Hombre,138.06,1.3806666,42.299999,22.190275,Obesidad
30,Veracruz de Ignacio de la Llave,133,Pueblo Viejo,12,Primero de Mayo (Los Mangos),Urbano,6,Mujer,120.34,1.2033334,21.459999,14.820327,Normal
30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,Túxpam de Rodríguez Cano,Urbano,8,Hombre,139,1.39,37.900002,19.615963,Sobrepeso
30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,Túxpam de Rodríguez Cano,Urbano,9,Hombre,132.2,1.322,31.299999,17.909414,Normal
30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,Túxpam de Rodríguez Cano,Urbano,16,Hombre,150.96001,1.5096666,42.240002,18.533689,Normal
30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,Túxpam de Rodríguez Cano,Urbano,19,Hombre,155.06,1.5506667,53.360001,22.191103,Normal
30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,Túxpam de Rodríguez Cano,Urbano,5,Hombre,109.4,1.094,22,18.3818,Obesidad
30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,Túxpam de Rodríguez Cano,Urbano,9,Mujer,128.8,1.288,26.84,16.178967,Normal
30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,Túxpam de Rodríguez Cano,Urbano,13,Hombre,151.16,1.5116668,50.959999,22.300636,Sobrepeso
30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,Túxpam de Rodríguez Cano,Urbano,11,Mujer,148.8,1.488,46.240002,20.883919,Sobrepeso
30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,Túxpam de Rodríguez Cano,Urbano,12,Hombre,163.34,1.6333333,52.060001,19.51437,Normal
30,Veracruz de Ignacio de la Llave,193,Veracruz,217,Fraccionamiento Geovillas los Pinos,Urbano,14,Hombre,147.7,1.477,37.900002,17.373137,Normal
30,Veracruz de Ignacio de la Llave,193,Veracruz,217,Fraccionamiento Geovillas los Pinos,Urbano,14,Mujer,155.94,1.5593333,71.900002,29.569977,Obesidad
30,Veracruz de Ignacio de la Llave,193,Veracruz,217,Fraccionamiento Geovillas los Pinos,Urbano,13,Mujer,160.5,1.605,55.599998,21.583641,Normal
30,Veracruz de Ignacio de la Llave,193,Veracruz,217,Fraccionamiento Geovillas los Pinos,Urbano,8,Hombre,119.4,1.194,25.1,17.606176,Sobrepeso
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,7,Hombre,120.2,1.202,18.299999,12.666077,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,19,Mujer,159.2,1.592,44,17.360672,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,5,Hombre,109.1,1.091,15.4,12.938122,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,15,Mujer,156.39999,1.5639999,44.900002,18.355783,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,7,Mujer,132.86,1.3286667,30.9,17.503561,Sobrepeso
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,8,Mujer,136.10001,1.3610001,42.099998,22.728239,Obesidad
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,16,Hombre,175.3,1.753,59.299999,19.297047,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,11,Mujer,154.2,1.5419999,48.099998,20.22909,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,9,Mujer,130.10001,1.3010001,23.5,13.883955,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,15,Hombre,154.3,1.543,53.040001,22.277769,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,8,Hombre,124,1.24,23.4,15.218522,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,16,Mujer,153.2,1.5319999,53,22.581791,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,18,Mujer,156,1.5599999,45.060001,18.515781,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,10,Mujer,146.8,1.4680001,36.700001,17.029972,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,10,Hombre,143.34,1.4333333,56.759998,27.627909,Obesidad
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,7,Mujer,106.7,1.0669999,22.360001,19.640072,Sobrepeso
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,14,Mujer,172.14,1.7213333,64.339996,21.714563,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,18,Mujer,163.64,1.6363333,67.099998,25.059877,Sobrepeso
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,8,Mujer,139.86,1.3986667,33.400002,17.07332,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,19,Mujer,155.7,1.5569999,39.259998,16.194708,Normal
30,Veracruz de Ignacio de la Llave,4,Actopan,14,Coyolillo,Rural,15,Hombre,171.03999,1.7103333,55.860001,19.095869,Normal
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,12,Hombre,154.16,1.5416667,53.16,22.366806,Sobrepeso
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,10,Mujer,138.56,1.3856666,35.200001,18.332647,Normal
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,18,Hombre,158.86,1.5886667,61.5,24.367418,Normal
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,5,Mujer,104.04,1.0403333,17.1,15.799785,Normal
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,9,Hombre,132.03999,1.3203334,39.740002,22.796106,Obesidad
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,11,Mujer,151.84,1.5183333,55.200001,23.944448,Sobrepeso
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,5,Hombre,106.6,1.066,17.1,15.048101,Normal
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,16,Mujer,153.96001,1.5396667,52.299999,22.062174,Normal
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,10,Hombre,139.03999,1.3903334,37.099998,19.192696,Sobrepeso
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,19,Hombre,169.24001,1.6923333,58.900002,20.565699,Normal
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,9,Hombre,135.2,1.352,25.9,14.169234,Normal
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,12,Mujer,145,1.45,37.599998,17.883471,Normal
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,5,Hombre,109.5,1.095,17.9,14.928796,Normal
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,19,Mujer,153.03999,1.5303334,56.400002,24.0828,Normal
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,18,Mujer,150.03999,1.5003334,62,27.543308,Sobrepeso
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,18,Hombre,168.10001,1.6810001,60.299999,21.339382,Normal
30,Veracruz de Ignacio de la Llave,37,Coahuitlán,3,Macedonio Alonso,Rural,14,Mujer,163.10001,1.631,53.099998,19.961197,Normal
